,6-1,6-2,6-3,6-4,6-5,6-6,6-7,6-8,6-9,6-10,6-11,6-12,6-13,6-14,6-15,6-16,6-17,6-18,6-19,6-20,6-21,6-22,6-23,6-24,6-25,6-26,6-27,6-28,6-29,6-30,6-31,7-1,7-2,7-3,7-4,7-5,7-6,7-7,7-8,7-9,7-10,7-11,7-12,7-13,7-14,7-15,7-16,7-17,7-18,7-19,7-20,7-21,7-22,7-23,7-24,7-25,7-26,7-27,7-28,7-29,7-30,7-31,8-1,8-2,8-3,8-4,8-5,8-6,8-7,8-8,8-9,8-10,8-11,8-12,8-13,8-14,8-15,8-16,8-17,8-18,8-19,8-20,8-21,8-22,8-23,8-24,8-25,8-26,8-27,8-28,8-29,8-30,8-31
Eugene Fletcher Line,91.7077576304483,72.72937714908076,89.79522684741828,86.13811115448472,95.94120737179242,78.63458552708657,84.55432828988111,91.79873431014944,79.17829376645976,83.16284016024136,92.90925454492891,96.71439503065024,88.70161153371552,86.31359177879199,77.10354314159837,79.4465713742703,74.40417467651932,80.63948093210566,90.63042422210243,93.228274393734,86.4313869820646,93.94809016310164,85.69860833336712,80.87674663464382,75.39520848441016,79.75394436920331,71.93860113488023,84.63754152748308,90.04121266159163,87.165189320567,74.52633877357479,85.6792839484002,92.86839381149407,102.25592668618074,101.76844398094472,83.72788255838361,86.46693872288735,86.25235296481213,77.66180978030162,79.29479968867325,82.36559866634875,102.11700393236512,82.98949113329816,77.91742664560081,95.10379566350184,76.89612434353428,90.01766776845906,89.60485780812213,98.96175701405085,93.42838066007046,98.69911523205504,100.6205179462064,93.34360703608938,82.18046439115128,93.15765112363464,87.95567101020863,83.81936465262008,103.83146689310804,84.03877559267006,97.58669040534994,94.0654937647358,83.47742915644722,93.44137927998416,86.27897674788865,88.4717077695467,86.4194378759278,86.85703673657082,88.15887008442262,86.57016514937987,92.17157027247084,94.44952316295802,80.01715145937368,91.81550927410012,74.41456398214387,94.09371624101112,97.30634078085885,79.52371345932265,81.26254321808582,86.10956755026739,91.06291572030952,75.28333608742784,100.36002913319447,99.54126338774816,86.65335875830301,74.1247171527127,77.97583841884247,85.95435034836984,80.41871586220941,88.44748751239214,92.02259469758636,98.5751459690316,90.62644315868238,87.42625150323522
Dustin Herbert Line,93.2871000759718,81.12053405294618,84.89063073702991,79.13380269929684,89.65068155394624,84.4829468040047,82.5476301281644,84.91379360885091,83.05396838427627,71.21222881667003,94.01352293762682,85.72258969156184,73.83634812837381,76.90083856255207,84.3715384372613,73.94297194772516,89.67317504177689,70.56316420029017,87.72622968135659,95.43534224120086,88.41631486145829,96.9834292556641,84.84068640624994,94.18878415650164,80.67362592912399,93.60076456279022,83.4864891259017,85.34519099303742,72.96735626936172,82.85679202513015,70.00503975511779,98.37402769231464,85.09085891755825,92.17203396708324,81.48711566892669,79.04713748515911,84.0607653188516,76.49990003074306,94.51761251552152,103.4404491368572,103.2807525195002,77.00576595724894,78.34915431389977,82.754317349167,79.30555615627198,91.7758373780563,82.69438792870264,103.14483151082209,91.01783781942206,87.84434102697557,89.61144708841493,89.48770707671287,94.6493152946333,103.56372448977469,94.3400910917656,88.31086521130936,90.80793348477988,93.30462525760476,98.37796148532507,97.073283162145,94.44796205662811,89.47329847858748,77.21161977461861,101.10220189807936,99.67691456853908,102.50717433511616,86.37005196911977,94.3922369475861,80.89482455622061,86.20441338450482,98.9040072933938,86.49705583063822,87.79005370089874,91.7510015611474,100.55656607923156,85.779313150734,88.66417359628161,87.81726845998762,87.46024860117163,87.52109332958717,75.61954374661717,82.60786638346032,102.1449613221135,81.28481967959591,100.28682725493772,94.98100247322,78.55700734673275,77.01214036014622,84.68185493968454,87.08884317990075,82.57854085642997,75.11328265512674,100.34021421543213
Lynn Germain Line,80.1057071602392,70.89033338298685,90.39932735601884,77.43491847062462,71.03322224414033,76.89168813779138,89.42232613289278,82.84548365876041,96.0129879436235,78.9274554535309,95.91520780780276,70.21823335251315,75.8470430325457,76.03223172401013,74.9285330408808,89.51387872547713,74.0040524133496,77.9072596699152,70.3865693248211,81.15952776291967,73.5907307582321,70.58922708558332,73.42339949271815,85.04045162046026,72.91013642668973,93.99069431604556,77.27818053020214,88.8946568997601,94.53499310807088,85.37724157162044,85.87330296199214,90.79715939065083,91.77149113980757,85.2599894073673,103.06575068912936,77.26839391220807,102.39215466853231,89.84502341322505,100.886933134824,87.09004883088741,83.64139387730873,103.5151447678958,86.20373675568717,100.5282594991258,93.3700080618484,99.7960809390525,99.5357403561994,82.01329348803506,79.03667384456455,92.37823162385808,95.9978029886143,97.49669027328102,84.31878596719058,81.10602942757895,79.61853341623133,77.70617891892402,90.61796251502037,86.23133079372137,83.05240273946336,88.06711036764855,77.075444090062,82.83066421708882,94.97954204425312,75.66583037849728,79.39693419463248,92.1946466262263,76.4802090491198,83.86984576682369,101.88062677482324,91.45319590169196,96.42830756333969,100.19709177419796,86.17299447717988,97.35369238489956,102.49892423006564,97.09320114513297,93.44446933327194,90.762752389557,76.86328672974021,81.61757714749636,100.86947039958687,99.19352092630216,82.01875314299049,77.61755531047898,88.08824477865132,83.92344551396879,86.83453428661072,89.65657759657194,90.45347599157004,83.27192977702028,100.34824725462953,83.46794340355964,96.0508506433327
Lisa Capel Line,85.11969707199124,93.68674979984982,81.33515285904119,95.90349695229868,86.36649909634744,90.43964364240364,75.94386685846692,95.8547160020272,92.95436071354952,73.85026936977836,79.04396348899564,88.07687292798428,77.89231879602168,88.06710981532892,70.82492831827227,75.60529128133386,80.37441109314116,84.9460463353715,72.36138574076851,74.65554495888895,84.96267340402102,92.69635583345666,95.29378058630084,93.52672130634576,72.91984080971635,87.17662671666142,79.3442794355951,83.2856541313148,94.10957138718042,94.038627646187,83.00860226861683,100.58360865681912,86.01166770335149,80.30984963903063,103.08621448820008,88.91158572633829,86.14314547097338,93.19846096446848,100.95092393854176,77.97975876955643,97.2320577966446,97.32916497174035,83.80270361371214,77.10527658407568,102.62870472494814,88.05821992928318,103.94908850323444,87.63081555675679,96.11265353884713,103.25139107009532,78.00642556295563,95.57809188970398,76.309051256854,77.17664219455428,86.47430012028234,97.17329724981906,94.77985363717492,80.49070101426229,81.25262529194401,102.70925493115082,91.84077318597544,82.1616623865785,86.31834280208022,97.80298697503584,93.67316127212123,88.12923517829209,96.25435952621282,96.92672723109705,77.82198297750804,93.943965101141,86.09806706704924,87.24620199767618,75.29105203613906,85.7198799140618,83.6109266797607,74.9971168243051,85.63418523984184,97.2081019634513,80.34285048609593,94.4383268365275,94.97517803611557,75.36858377103697,85.70438005569638,84.55743192335453,99.4546477555769,90.49550292186092,79.87734234424391,99.08168495831325,93.27417979973194,93.8741490042073,97.342558768522,75.01278405146421,89.46362826715622
Vincent Johnston Line,86.97945074302967,95.79568510966516,71.90986490377101,85.9419163245913,84.02922739387171,90.62406076770148,94.10478589169011,79.57363044103901,96.9972637182672,84.66280530223709,86.15527891370652,71.62499543075859,71.64399660270203,72.79233427311787,92.97184971134232,95.88300064433172,90.48075427315966,80.36896621326942,94.98149709242182,73.9856735810987,79.02468443852558,75.18792634238807,91.63932166135372,72.77775897318878,77.63514505809775,70.22608805076439,71.93220372070739,77.46509542608291,87.27911872956967,79.32850331653351,79.7538703561246,99.52352606488807,87.65256348171181,86.90912271405838,77.06079905211985,88.34974355442978,90.90768852371754,83.62409780092653,87.76793385246215,94.84486683384642,99.44927271959256,89.63775618560629,101.19650699187612,92.07732773535275,93.30854629938834,97.860564676865,92.67570728583785,76.541091899841,96.4626863849528,94.25184547455996,84.97762872654987,89.49933955989383,99.29147914627978,77.24688884053768,88.06086710225358,76.81121386567804,83.35077579378718,103.36135574735688,78.9500324320604,80.26930849744201,89.08190159955998,103.428519186575,101.73591696621448,94.2524224989383,82.38163499696535,76.83089045488687,91.20054267452774,92.81320457782404,77.31917723405924,102.0887715190135,101.85318746452984,80.40180413301742,75.43246175733647,98.88960179977272,98.8748732961109,78.76351427853223,79.57867274266471,76.28207410105023,88.0207851730673,75.72110278115954,82.76291068828515,92.38890435127492,96.63699953238653,96.65106446990175,75.57865769233211,84.49665649582367,74.55345687234939,78.18200666119606,90.24132924752188,76.02761166371431,88.39943766318916,96.17705153807631,91.84987082870606
Cynthia Wiersema Line,72.7982089715999,88.94967710336091,82.64312081487311,75.28460916760612,92.78851179431986,78.98298600379843,77.08358452337369,92.53351695034446,81.11190880073916,82.21163953327508,91.32905981879628,81.55661242777074,96.47487038270938,72.97673480635311,72.45369359408478,80.54981247584652,76.6472339629633,93.67225822348784,90.23355823140132,91.54509688512267,90.50398162870238,73.17889073173703,89.775894110342,95.6277083376588,94.6248183239615,71.29650662460945,74.75598221789308,85.26790952489273,89.69436180558027,84.68152641188777,92.1102492527132,85.57939983261372,102.3659295137996,93.09697111087225,77.20841347963575,86.68671122614461,88.49160557406911,86.65984004806795,83.23595823520374,77.86910741671717,93.55317744591392,85.62664780256361,83.2953059688418,89.1063659495253,90.57638017849808,80.79461901492917,94.1648729875737,92.65442688177006,97.38774788329223,80.6220976566291,97.1825743551906,91.5073584075694,91.2216251092742,87.84190614600274,101.63251153328612,99.30716666847324,79.83606327289436,90.26618340898897,79.9058215872949,79.58933749278769,87.86806296219929,81.50436535993569,77.05325744947527,95.50614926447476,95.00455494445848,79.23579432003874,83.36522175243255,77.97937868192808,78.54248817727486,81.46743654507752,86.92724051056742,93.845993485308,85.82514366178634,94.392930125891,77.77150256298142,88.85189180962175,85.13936987906759,98.54534270312972,83.2941161713927,77.72724263790629,82.39793536937292,89.41379729702005,94.75223489891944,95.45739577609956,94.16401178102072,81.71667443676073,93.41069003479518,80.59117988955823,92.0136897094276,99.5829707392058,93.92821429480006,87.11011114938673,75.22386093856973
Heather Martinez Line,87.56827388895229,96.65397397465614,82.43367726493074,83.69979256205548,70.26013550347004,88.2928890199097,89.70567167841412,79.83569887286363,95.26560878620926,77.2641108831221,70.25644966976985,78.35136640495591,81.8602779575724,79.36561725023734,76.23890995913705,78.17765531474821,93.77898351693418,84.66465983774225,86.77345866775806,84.9744618235465,72.95359344395737,86.06222278741512,95.63887934044956,82.4127802792799,94.99860205025692,84.97518811691278,78.28877287809584,82.79254612055333,95.2507135839502,95.16415200875676,76.30266095631441,98.26592395406202,77.73447152083747,82.53579458294844,101.79694505675764,101.3614470588962,79.2991307093392,97.11810517335678,90.76793721494616,76.21658483052148,76.36539568568847,84.53313176587362,79.47571387762379,82.43115911865792,89.49057122277807,82.37169538341716,85.19459879822907,90.35178298889645,87.80792363093835,78.10268337423055,89.74598002764921,102.7345215863886,82.76688071755737,84.96995871917073,87.06783087360236,93.73001603827204,98.29526366656178,99.1991197149371,77.80520181707395,92.91263558641523,96.76172930815062,98.40803177659366,77.38633353499503,101.0070226260975,90.29994760382962,76.12493079760624,84.73207198740383,84.12936971678717,74.82633543868228,80.08096268967763,87.91868325496034,95.73007106155045,94.61048581377896,101.28912198279453,82.58976410595344,77.2538123225019,101.73012470396074,87.20338619653114,74.10970098744883,94.8069051199428,76.3947091381423,97.99165259934156,76.26053986209786,81.25852070373286,102.27483973876316,81.18050808579827,87.43044954312157,93.20168406444122,79.91861957178041,75.76594594406919,92.16268032896691,88.2243315289502,74.38847888229843
William Lopez Line,79.01636284627111,91.84071796243322,95.84555687880888,86.58847290536185,80.66776752383016,78.65645685545493,87.35149231593803,91.56109376051548,90.50043045021933,84.5542976580516,95.97631430582858,78.1123772355763,76.50778067291303,82.43998185551054,72.65933550597812,77.4884890907983,85.69685504036185,78.60615444447468,90.29084078407696,89.54728348668472,86.74872366965789,73.61882474153833,95.79649529434111,93.78333098200092,87.47448805234336,87.57110299300093,86.02796008247333,79.59115504922197,89.62149705772478,82.26434380373487,83.9564985420048,97.12704885433288,93.83428877868074,91.07279092891224,91.6340109453668,76.53297833836241,86.88058053298789,92.57540469831514,86.15575778543618,81.83609678744011,84.58559055764837,80.95583768662578,87.86443707684211,95.59654426728858,86.99171030045875,95.71236191417576,89.83739608468306,100.54048803134236,95.23705393636436,80.44471917043457,84.98028049972979,103.93314294961996,95.45345591042816,95.40958054165868,102.6439957541472,95.15765735572312,97.32781987643696,83.49464809604483,86.32715564451382,90.64805264770187,85.0383378115236,101.3764396978698,87.16119672212692,101.28648345438675,82.05216233329537,75.73054468998644,99.14870502879936,87.72790054481673,93.84701812967614,78.64373728972873,74.31560084172054,97.01348899314058,75.09466342327862,96.17207328269592,81.13309599037507,97.00775083492115,93.27235369506651,75.96796016664244,102.94665083537495,98.25333644611308,85.45575711841349,96.03756674411798,84.22036352245067,80.25864968912373,84.76095114824992,100.22927282284472,75.14917630697657,80.33518619150097,75.11911123796997,99.21262242528876,83.29999275273352,82.16724485036409,88.61848397564061
John Deluna Line,91.67995578699592,80.75672657319289,86.55374956523292,95.91165738516142,92.18282155688092,79.94923468017858,88.05764220784009,92.9402250372572,73.4916338180211,71.66335166684976,85.89022092552251,81.37777520411474,84.0876402691989,70.60467041537989,91.34344420952137,86.2834908002499,72.80504940986845,78.40772656780814,80.25394941609251,86.22243858481332,83.18578078436892,76.8498284930253,71.28405909928937,76.09244072852938,87.18477464422308,84.25535546099528,90.8998261865419,70.11872623060377,85.59380537910589,93.4411134469193,78.21035502758535,93.83227263673771,102.3490832687808,83.47749798924038,88.72375110271179,94.42651516492316,100.74606554415811,89.39605579625966,89.67023709326409,90.40871353928296,87.84126483757919,88.29410468447034,86.82622875414981,102.28210959343016,98.20362409362376,85.70745719043468,98.30527255181498,103.20436789875627,102.20005087597828,100.5678938598886,83.76526040258287,80.37068664813464,88.01874973653784,97.39295375819202,81.47030869581792,103.84857272015562,78.6238388103589,90.680376423045,79.5450902605022,101.6393479373516,80.61519770405167,103.78771326808044,86.815023117881,99.15671182477458,94.29181379156168,100.36086228562672,78.4327670444442,102.77756414928506,97.00311131117518,84.97374903098246,76.40211063473598,85.12098941871432,84.47460041100695,86.67758468838393,81.54312061490218,84.4812605282869,91.8052740179451,100.40820180530066,102.2565189838116,92.43643054495776,94.99247455530724,79.45167958695966,102.84707498976267,102.3269417492116,95.4784836494877,77.41563435511983,99.74175533236038,88.01668588561732,88.58027104139248,99.41884809638655,80.52857066832051,90.10394136906424,76.77597113783213
Lonna Cribbin Line,71.31878987149435,85.4687558237676,84.98767074116805,82.7478206008698,84.76478658619354,76.50138009267526,87.24805196338112,91.96569699612571,96.43255127999323,84.66773227623644,90.71630262970577,91.82799750348931,86.21778759163465,70.02259421642341,90.7855209088252,96.19253386482494,94.14259687236095,71.24654011966052,95.88240038192755,71.9720673202985,88.62410278873881,95.20561221371884,90.344055366266,88.9815108339487,85.21471745981339,70.5164927043199,84.69600175238199,73.79472436020178,70.89442142804442,77.40581952992054,73.55927328689295,76.13886379781106,83.3496866270134,99.18290740909148,88.17880967909655,80.20800092195549,101.68188725882396,87.90875450528904,100.70743449445636,92.1127316359584,90.46110962477388,86.53071310264424,101.01873105686369,88.40047623590203,87.84324030064883,91.66078605196074,85.43969368730131,82.85537905595534,80.40708006294813,90.50052839073176,81.21140031292072,88.47009175575236,76.85375804925756,88.0699063739858,83.2274996806653,87.39992894715708,90.5676724698767,101.09993952356284,102.675000666433,88.31838566189012,94.95005248745784,98.96601099511048,92.80848524260888,87.37043021009687,90.64225383048266,75.97494154588895,79.8994456423243,82.39288855530484,81.71177479804952,90.11020313490988,92.07333104288789,102.73701352467204,76.83988350025037,79.3070520318038,80.87785210517931,88.34172952806915,97.59540592720494,93.67090301838547,83.01559612511153,89.51843143514051,86.3113586799955,94.21258373446244,79.77863819405889,77.95869394958619,77.04888200666612,101.68049235802184,81.17504186049709,81.26809253737188,98.06462591879428,92.02955890432176,101.16481746884492,99.6392426038356,89.80452781609524
Robert Huey Line,94.71674599644136,82.03165116935767,85.28590979830498,81.64751168530674,91.06941567573338,93.92114930042978,81.73727066937809,92.03208106078,82.33789868655437,73.58443555292173,84.01765328108809,77.501219463862,73.48405493473484,82.32172710152265,90.87953671814668,95.16791029294691,79.63406683282221,74.04601390763528,85.53963670091011,89.79733354772972,81.00626133569288,93.44979709728868,73.78904487063245,96.45088393071585,72.13071216463335,83.4136085394812,70.73399542208088,91.9061095112736,85.5485236335983,87.64090479800032,95.59127977395904,80.84651651822637,98.36699622917176,101.32768104959196,90.32763547515316,101.86638010839818,80.46105337962992,95.00989893460483,88.09623438403823,88.76474776771491,85.16856017969896,95.85195010316,78.60369466839882,93.44042876444252,93.16539063336188,76.68554907057995,84.82434276489582,100.7523476900806,101.77603676288469,100.40039066446454,91.84193240531847,85.534911018754,96.76296147365017,97.2213810650067,92.29658519526328,101.7161061430972,80.86034092219599,85.40312451565788,89.4922458352564,80.51645587103245,80.52335133298439,90.13772222953544,76.52604276825552,101.84425930435596,100.28386804931974,84.22138106147452,87.3678481058561,76.8524191654908,97.82906062547336,91.9883466924737,80.06056756899983,85.61841695575608,88.10676045015451,81.57890502049301,81.75256695412993,79.40774610143845,79.11542803147296,76.00040319243094,89.02930788250043,96.69457838652733,102.59588531591268,76.79447182583291,97.45165133505634,81.48102076897727,102.52396301606905,99.7060464242381,87.25408485684997,100.65761124148028,100.4699573814468,100.10916471374172,78.58381667400658,87.50843896913153,90.85105377234314
Asa Hamilton Line,83.77507140541968,96.82097554642532,75.5244198492562,70.1387204594754,90.77089196581656,72.46901658304857,91.5312688871977,90.9274595398012,86.43187273274236,94.72559484843777,86.71308514563134,77.21619518908382,89.40771058180846,81.74045847924381,93.38137310145716,91.04529363997209,91.29961671326636,73.77531290873179,72.98268782808913,94.2574615349399,90.58564993665524,74.13822625223101,87.02534410143238,74.29166986595298,93.48856369078123,71.00231899660669,70.87923753327075,95.4065762646995,81.7415426235588,90.1359866114724,91.38990251791157,97.91670670469937,95.01317653467964,101.35984412541475,96.43217825685436,101.18685504431642,102.28728874785511,92.89883403136504,83.42234093087434,96.44456886606248,82.14970006709885,89.15405589379853,87.96562926259632,91.91677762416948,98.54368758404748,102.80941086166943,94.7682102382276,79.08390466112458,92.35648420496416,86.43966918904815,81.78774152965836,87.44822122320844,77.88564489408326,90.796195885169,84.21328851250769,89.84210166156342,103.3762594951042,91.19911684439008,88.85952700070641,87.33232421963348,99.89238887478966,79.40649352823648,93.28117880952776,100.60063624101804,86.2422133399352,96.1151731871545,85.54158834880293,99.61005840131378,86.68111502536931,85.88640965409562,77.85648471627516,74.8844456010811,97.95565340195373,79.71639387212602,74.92646271179912,79.42798676179646,97.90425946602696,86.99877537847681,77.36761786225756,97.69173246309758,95.56398301291811,86.31603080694326,84.1971387683715,98.558182101138,81.76486535075915,100.71517227407408,92.27440326725144,84.36720544191631,89.82288865110941,94.76111440512122,86.50871165789195,87.96835091822616,91.98692398860794
David Roth Line,74.95114016626032,71.37680522546134,75.75073570041094,95.60410756730954,88.887787352154,96.35312111525624,87.91586527931051,87.68553405584021,82.01192154176947,77.0988328459636,86.69980571846841,86.67411315735947,86.24499819877018,95.31044425174666,90.15230499005378,78.19894765983469,77.9579664796037,73.33592187119918,86.92990748692436,92.3455884082037,89.50406151771975,77.19515795346975,82.65988527932168,87.1252561233178,81.35500406008798,70.15364219152572,79.5678583753521,78.4053480003015,80.08849739505625,89.98062491103607,75.3427727823049,84.19938008229225,86.72859888124327,80.8378299814906,102.57507255142364,85.80191575001683,100.83455570775284,83.15180256774988,95.33524741284224,87.74132776579162,88.45062019503091,101.50706732994789,100.85049116199484,82.12838401870441,102.19295430097296,101.03127975635785,98.1092477210994,96.77776002171952,87.44229534113927,100.6662255046984,88.5406011520609,103.24462256526752,89.36444776203619,98.90692135979904,97.2962352505782,77.22804020782523,95.58017507040852,79.60235706727194,98.85393643865017,78.95802219557821,76.08284123294249,84.96328309037698,91.07539944803956,100.9983539192281,74.83509312722457,87.86061841946463,82.55308156064433,98.16685667125556,93.79688197264947,77.32758228835083,96.2542463751342,90.75797967228924,89.61739294934937,90.42879989632164,97.4549831304293,92.33061640687656,74.93799979660315,101.906500376197,89.13182490049631,101.19601747524092,96.50562148994516,86.20367055428983,81.16476535077571,88.9862377545519,83.21678901804783,83.67453083533647,79.90018622840108,75.62926117397477,79.19386082897714,88.68056354092839,101.01522537334554,78.79077319732549,95.68611047476811
Donna Hart Line,87.8538369451389,78.5597920971112,72.97467925830401,94.91447154962351,85.27110357039032,93.36019450474896,83.50080486736506,70.7751572849078,87.32760300675685,73.62744369170179,91.59108205362016,88.93605610956989,77.00612813454697,86.93657465897958,93.68992740750558,77.78990181123146,85.43322058536707,78.05132140414234,88.7080338097553,89.50361244561074,72.29956958106443,90.9065547775608,74.82664877554365,94.52537462105124,76.12114537380246,76.2011017915003,83.72778796632473,93.06200814212502,81.30003968526415,78.30548881024751,78.32690835137113,85.6119691425169,81.8319830801356,82.96400383303967,89.20108961033851,83.0296920012342,87.32761044243561,92.80455037460176,93.83522869331462,102.84350865235754,76.09966212655996,90.98951360252046,101.25300581568943,85.46181699574436,78.87188585651798,95.57794873253204,103.89504331768056,98.9685736216469,81.47885368385778,80.28439459970366,81.71423593088382,103.93088439253388,92.34163172541852,81.00979846069811,90.91476335416152,76.86580235407197,88.48982076024303,89.81463171180789,80.7602953099493,81.64356675240805,95.31810570464468,103.27055143226814,91.53318823252523,80.82270135789472,101.03335717916924,88.76423610064688,86.40891112481937,78.17133565222052,92.90154856734328,92.81469238820728,81.85925459461372,102.5080555737863,86.48082734559185,85.22388888500988,82.83740830305241,101.77384772744396,85.97265482435809,96.73704007581917,96.4457079299096,78.79022355486958,78.14208699823081,88.05401713065818,84.68432029996745,98.29110002274015,102.18491538443024,92.11160413063152,88.90542416382718,88.99151636966346,91.54280844360076,77.42093527033575,79.02835788719626,92.05356145540983,80.46674266045048
Mildred Rice Line,76.33440977742944,95.9391377785067,91.49999510871194,86.20820949171599,88.9664703981265,84.36146775082095,80.41453186818295,75.78652541147136,91.96221420021482,95.71218694955482,70.27962076023125,91.5030890545846,82.66073334404643,88.8897817038046,72.53521281660693,93.28947963977012,72.7829635614995,93.34053412248468,93.32230256495072,85.0579671537694,94.29407790199602,88.00658100525683,80.6833960901754,81.2610674923095,75.55445520999804,74.64404707365668,73.70427532650685,89.14260927155162,84.4664791605664,78.59697451201487,87.74072570496158,100.08033661483184,89.11124357283649,84.53639924198492,100.35482062446808,92.25541714223088,95.95206848524816,89.97693433942166,91.8849798841634,87.98023624698995,101.26647904005848,90.1196553907353,99.1485730711415,83.92036265634302,87.67087749511113,91.34802234856848,100.06640396310678,99.78927666646372,102.0387627642716,101.8214153256648,91.70058024169704,95.79733370783016,92.2317810786179,93.08379574886143,92.42081917055206,89.11695392681744,97.24974755301534,76.19519899677864,89.68845044086521,102.64557729841783,103.58481833621018,99.20182398493894,79.59488571885446,84.1765376218367,97.4548833355663,96.69709207644416,94.18623536820152,100.8815871802594,90.24594607778896,101.43305149006206,92.63682537007514,74.90217912016956,80.38020052515829,88.91554055836671,79.1437505091055,91.09163545560956,96.07095817608874,84.32240136870165,77.79553818803161,92.326954339253,101.49268303617662,77.68487321876974,78.43463521878364,78.2959135307157,90.79059345647964,77.4148195997758,95.21865995774507,83.55143083165123,80.96918741232608,92.1170645291308,92.20926523288983,81.20025006302673,85.56101367596185
Melody Smith Line,71.4215987017529,87.72565218865792,84.42459563160689,89.36380905852847,80.30506981640504,72.03324841285874,78.52215559929225,87.27143164378288,93.35551725465676,91.40060266376544,91.79473579418143,86.57736312055656,75.12209963734612,76.93496984368166,89.36350823511735,77.32512844007833,90.41497214346371,87.1486981686109,94.99126827014442,94.67245043959034,74.61153415956295,92.0853978676528,96.78742253199388,85.12635575699456,82.35818458641846,96.3832558394766,95.26699320473377,88.74524929082101,92.31757511345916,90.95329211382496,88.88114586444051,100.29545498666566,80.47274511321439,90.60293604655288,78.84207633745666,83.33296218980266,91.4649889170296,88.98855612138605,84.0341940181787,99.60787569214932,79.46284204622033,98.48631583209776,87.2506624387203,79.35103157652675,89.51463669062723,100.18374008107762,95.65960680992578,98.1311657140492,89.60227041942845,83.99221041735996,85.37830616103673,99.97724052573513,89.08832828634772,87.93880949938404,78.97581490658695,81.74754030541017,81.56660749003129,80.65923281777444,92.36487713221403,92.87755218845068,100.69555476558595,77.45237136186135,91.79092865323024,90.09329616413156,100.76674324344482,78.17632944569726,80.86554434733257,80.12148534947673,83.29606686205032,78.58420520459686,81.52862191460011,83.07118516258592,97.6144030471902,101.90688078067244,86.53224593866555,91.73485598179104,77.87046229878766,84.91280331562236,91.62448741914147,93.5592460795094,92.07174138894568,79.2592196758239,77.57953854756086,92.81674426048868,92.34581197941148,92.2488319543846,91.19168459541,96.80901653612526,93.37005410615323,99.88668225888276,98.47536526408584,92.02046333630086,88.55008291542566
Shane Spangle Line,77.61624487008791,90.2498107107354,81.98587584881668,83.87745067418622,93.90084490593595,83.28121613141954,95.93958439190264,74.20828052008963,82.24559815502005,96.63859936453846,95.94790376858276,92.67408061404456,95.93085273315532,75.51791399182343,79.56769611470645,86.00228551447947,96.40665981639032,74.97862328997965,94.91724761214148,82.94144228645504,82.24111590212344,91.38753846421707,90.30030578661126,88.95287117671697,88.62871894661501,77.91555656084333,76.70688408265272,84.63410506377772,84.19081111883584,72.43235784167597,94.21132717069422,83.87645464460904,78.84096828824714,86.41858216357235,95.0409510234231,89.39960815473037,94.55893606725697,89.34945090856951,99.70622442788516,99.47285586292236,99.56215667467666,102.30123528699237,82.59835888187996,103.60932433903386,80.89821703846022,92.23216716107792,84.21380644840721,89.89054192652621,102.85747179688448,78.43880396334096,95.33352915141096,80.22661973549792,86.9450033841256,79.91131834228023,102.33122620251626,85.18391963298929,81.16030576216625,97.24111930159648,76.57540917771469,78.33584088203716,76.89819600941725,102.51061894721096,99.02592701862174,75.57498020923263,91.29638666337422,78.95777781378793,90.53003801974796,91.6352630875284,78.36111235940724,81.04278839525621,93.23572858942023,88.76844356669055,81.7463554089111,75.55036455689273,93.57203351401576,77.34972988241854,76.93477674120514,91.24180259515906,102.97315319239236,81.28143084934665,89.82087051231703,89.29927465108624,76.65034016436947,94.39464353097983,96.46347953162808,92.50050939884112,89.18902953121416,98.66038115296696,92.45186528313926,92.94756080193116,92.89258566775892,97.47671138944456,81.67346253968928
Jeffrey Fitzgerald Line,72.72444357755717,77.39319771369789,93.9709116374628,78.14973219567705,94.0318016273338,73.40331217368443,76.61518779810869,86.94406641655065,72.5395290294519,70.97703895045971,82.98217547456964,89.77094085338156,83.46031270961406,84.84759756110232,88.08620420822864,89.00196695986553,93.87761216974768,79.00603014209533,87.54291027076127,83.36253545912783,77.50422845257522,89.3815517006248,92.40258338513016,72.69844397801538,70.59439586403526,91.85811134855577,75.14640841224016,72.65931450892072,82.60027236520077,77.62825755986397,74.83812456911826,101.71433165720732,76.62044216760496,80.40855358820986,82.69275564925634,96.25989129403764,85.65335145246391,94.23062015752151,100.5788215061837,89.33480801406127,84.86817819544726,95.26578226804538,91.54394972434308,101.85307464704135,96.45685375804948,90.04519245009863,93.53523876355528,100.76192284228468,94.16752053360206,77.0310356110518,93.57296630716073,77.82683187520628,78.1957399336707,91.118720629285,84.1561236304222,89.75719178478275,76.11792034768548,101.0167880121937,92.60109901593307,94.09905093898098,87.68461627152072,81.1792459363197,91.5828104165243,89.85093917816096,75.54006387602254,88.85453265016277,88.11725704236763,90.84566289935424,80.28198445676983,95.32799270417856,77.70257919345941,85.7587237298887,75.49047449604504,84.2428555684779,83.15189669956237,76.4153788966501,78.65030875760996,75.38701598151647,80.92803261523578,84.77023118559036,82.81323709584375,94.69385868259032,102.37386633739156,78.41519803349509,90.50347821033569,99.63169887604602,99.60516170069516,83.32470755273631,93.67831731202573,76.09922401340765,84.76151247976621,81.54270493868832,94.61358348393884
